Pterodroma sandwichensis,,Hawaiian Petrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterodroma solandri,,Providence Petrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterodroma ultima,,Murphy's Petrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteroglossus aracari,,Black-necked Araçari,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteroglossus azara,,Ivory-billed Araçari,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteroglossus bailloni,,Saffron Toucanet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteroglossus beauharnaesii,,Curl-crested Araçari,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteroglossus bitorquatus,,Eastern Red-necked Araçari,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteroglossus castanotis,,Chestnut-eared Araçari,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteroglossus erythropygius,,Pale-billed Araçari, Pale-mandibled Aracari,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteroglossus frantzii,,Fiery-billed Araçari,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteroglossus humboldti,,Humboldt's Araçari,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteroglossus inscriptus,,Lettered Araçari,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteroglossus pluricinctus,,Many-banded Araçari,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteroglossus sanguineus,,Stripe-billed Araçari,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteroglossus sturmii,,Western Red-necked Araçari,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteroglossus torquatus,,Collared Araçari,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteroglossus viridis,,Green Araçari,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteromys momonga,,Japanese Flying Squirrel, Small Japanese Flying-squirrel,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteromys volans,,Russian Flying Squirrel, Siberian Flying Squirrel,,,,,,,,,Polatouche, POLATOUCHE,,,,Ardilla Voladora Europea, ARDILLA VOLADORA EUROPEA,,,,,,,,,,,,
Pteromyscus pulverulentus,,Smoky Flying Squirrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteronetta hartlaubii,,Hartlaub's Duck,,,,,,,,,,Ptéronette de Hartlaub, Canard de Hartlaub,,,,Pato de Hartlaub,,,,,,,,,,,,,
Pteronotus davyi,,Davy's Naked-backed Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteronotus gymnonotus,,Big Naked-backed Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteronotus macleayii,,Macleay's Mustached Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteronotus paraguanensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteronotus parnellii,,Common Mustached Bat, Parnell's Mustached Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteronotus personatus,,Wagner's Mustached Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteronotus quadridens,,Sooty Mustached Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteronura brasiliensis,,Giant Otter, Giant Brazilian Otter,,,,,,,,,Loutre géante du Brésil,,,,,Lobo del Río, Arirai, Lobito de Cola Ancha, Lobo de Rio, Lobo de Río Grande, Lobo Gargantilla, Perro de Agua,,,,,,,
Pterophanes cyanopterus,,Great Sapphirewing,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteroptochos castaneus,,Chestnut-throated Huet-huet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteroptochos megapodius,,Moustached Turca,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteroptochos tarnii,,Black-throated Huet-huet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteropus admiralitatum,,Admiralty Flying Fox, Admiralty Flying-fox,,,,,,,,,,,,,,Zorro Volador De Las Islas De Almirantazgo,,,,,,,,,,,,,
Pteropus aldabrensis,,Aldabra Flying-fox, Aldabra Flying Fox,,,,,,,,,,,,,,Zorro Volador De Aldabra,,,,,,,,,,,,,
Pteropus alecto,,Black Flying Fox, Central Flying-fox,,,,,,,,,,,,,,Zorro Volador Negro,,,,,,,,,,,,,
Pteropus anetianus,,Vanauatu Flying Fox, White Flying-fox, White Flying Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteropus aruensis,,Aru Flying Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteropus brunneus,,Percy Island Flying Fox, Dusky Flying Fox,,,,,,,,,,,,,,Zorro Volador De Las Islas Percy,,,,,,,,,,,,,
Pteropus caniceps,,North Moluccan Flying Fox, Ashy-headed Flying-fox,,,,,,,,,,,,,,Zorro Volador De Cabeza Ceniciento,,,,,,,,,,,,,
Pteropus capistratus,,Bismarck Flying Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteropus chrysoproctus,,Moluccan Flying Fox, Ambon Flying-fox,,,,,,,,,,,,,,Zorro Volador De Amboina,,,,,,,,,,,,,
Pteropus cognatus,,Makira Flying Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteropus conspicillatus,,Spectacled Flying Fox, Spectacled Flying-fox,,,,,,,,,,,,,,Zorro Volador De Anteojos,,,,,,,,,,,,,
Pteropus dasymallus,,Ryukyu Flying Fox, Ryukyu Flying-fox,,,,,,,,,,,,,,Zorro Volador De Ryu-kyu,,,,,,,,,,,,,
Pteropus faunulus,,Nicobar Flying Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteropus fundatus,,Banks Flying Fox,,,,,,,,,,,,,,,Zorro Volador De Las Islas Banks,,,,,,,,,,,,,
Pteropus giganteus,,Indian Flying Fox, Indian Flying-fox,,,,,,,,,,,,,,Zorro Volador De La India,,,,,,,,,,,,,
Pteropus gilliardorum,,Gilliard's Flying Fox, Gilliard's Flying-fox,,,,,,,,,,,,,,Zorro Volador De Gilliard,,,,,,,,,,,,,
Pteropus griseus,,Gray Flying Fox, Gray Flying-fox,,,,,,,,,,,,,,Zorro Volador Gris,,,,,,,,,,,,,
Pteropus howensis,,Ontong Java Flying Fox,,,,,,,,,,,,,,,Zorro Volador de Lord Howe,,,,,,,,,,,,,
Pteropus hypomelanus,,Island Flying Fox, Variable Flying-fox, Small Flying-fox, Variable Flying Fox,,,,,,,,,,,,Zorro Volador Pequeño,,,,,,,,,,,,,
Pteropus intermedius,,Andersen's Flying Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteropus keyensis,,Kei Flying Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteropus leucopterus,,Mottle-winged Flying Fox, White-winged Flying Fox,,,,,,,,,,,,,,Zorro Volador De Luzón,,,,,,,,,,,,,
Pteropus livingstonii,,Livingstone's Flying Fox, Livingstone's Fruit Bat, Comoro Black Flying Fox,,,,,,,, Roussette de Livingstone,,,,,Zorro Volador De Livingston,,,,,,,,,,,,,
Pteropus lombocensis,,Lombok Flying Fox,,,,,,,,,,,,,,,Zorro Volador De Lombok,,,,,,,,,,,,,
Pteropus loochoensis,,Okinawa Flying-fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteropus lylei,,Lyle's Flying Fox,,,,,,,,,,,,,,,Zorro Volador De Lyle,,,,,,,,,,,,,
Pteropus macrotis,,Large-eared Flying Fox, Big-eared Flying Fox,,,,,,,,,,,,,,Zorro Volador De Orejas Grandes,,,,,,,,,,,,,
Pteropus mahaganus,,Sanborn's Flying Fox, Lesser Flying-fox, Lesser Flying Fox,,,,,,,,,,,,,Zorro Volador De Bougainville,,,,,,,,,,,,,
Pteropus mariannus,,Marianas Flying Fox, Micronesian Flying Fox, Marianna Flying Fox, Micronesian Flying-fox, Marianas Fruit Bat, Pagan Island Fruit Bat, Ulithi Fruit Bat,,,,Roussette Des Îles Marianes,,,,,,,,,,,,,,,,,,
Pteropus melanopogon,,Black-bearded Flying Fox,,,,,,,,,,,,,,,Zorro Volador De Barba Negra,,,,,,,,,,,,,
Pteropus melanotus,,Blyth's Flying Fox, Christmas Island Flying Fox, Black-eared Flying Fox,,,,,,,,,,,,,Zorro Volador De Andaman,,,,,,,,,,,,,
Pteropus molossinus,,Pohnpei Flying Fox, Caroline Flying Fox, Pohnpei Flying-fox, Pohnpei Fruit Bat,,,,,,,Renard Volant De Ponape,,,,,,,,,,,,,,,,,,
Pteropus neohibernicus,,Great Flying Fox, Bismarck Flying-fox, Greater Flying Fox,,,,,,,,,,,,,Zorro Volador De Bismarck,,,,,,,,,,,,,
Pteropus niger,,Greater Mascarene Flying Fox, Mauritius Fruit Bat, Mauritian Flying Fox, Mauritan Flying Fox,,,,,,,Grande roussette des Mascareignes, Roussette noire,,,,Zorro Volador Negro de Mauricio,,,,,,,,,,,,,
Pteropus nitendiensis,,Temotu Flying Fox,,,,,,,,,,,,,,,Zorro Volador De La Isla Ndeni,,,,,,,,,,,,,
Pteropus ocularis,,Seram Flying Fox, Seram Flying-fox, Moluccan Spectacled Flying Fox, Ceram Fruit Bat,,,,,,,,,,,,Zorro Volador De Las Isla Ceram,,,,,,,,,,,,,
Pteropus ornatus,,Ornate Flying Fox,,,,,,,,,,Roussette Rousse,,,,,Zorro Volador De Las Islas De La Leal,,,,,,,,,,,,,
Pteropus pelewensis,,Palau Flying Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteropus personatus,,Moluccan Masked Flying Fox, Masked Flying Fox, Masked Fruit Bat,,,,,,,,,,,,,Zorro Volador Enmascarado,,,,,,,,,,,,,
Pteropus pilosus,,Large Palau Flying Fox, Palau Fruit Bat, Palau Flying-fox,,,,,,,,,,,,,Zorro Volador De Las Islas Palau,,,,,,,,,,,,,
Pteropus pohlei,,Geelvink Bay Flying Fox, Yapen Flying Fox, Geelvink Bay Fruit Bat,,,,,,,,,,,,,Zorro Volador de las Isla Japen,,,,,,,,,,,,,
Pteropus poliocephalus,,Grey-headed Flying Fox, Gray-headed Flying Fox, Grey-headed Flying-fox,,,,,,,,,,,,,Zorro Volador De Cabeza Gris,,,,,,,,,,,,,
Pteropus pselaphon,,Bonin Flying Fox, Bonin Fruit Bat,,,,,,,,,,,,,,Zorro Volador De Las Isla Bonin,,,,,,,,,,,,,
Pteropus pumilus,,Little Golden-mantled Flying-fox, Little Golden-mantled Flying Fox,,,,,,,,,,,,,,Zorro Volador De Taylor,,,,,,,,,,,,,
Pteropus rayneri,,Solomons Flying Fox, Solomons Flying-fox,,,,,,,,,,,,,,Zorro Volador De Las Salomón,,,,,,,,,,,,,
Pteropus rennelli,,Rennell Flying Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteropus rodricensis,,Rodrigues Flying Fox,,,,,,,,,,,,,,,Zorro Volador De La Isla Rodrígues,,,,,,,,,,,,,
Pteropus rufus,,Madagascan Flying Fox, Madagascar Fruit Bat, Madagascar Flying-fox,,,,,,,,Renard volant,,,,,Zorro Volador de Madagascar,,,,,,,,,,,,,
Pteropus samoensis,,Samoan Flying Fox, Samoa Flying-fox,,,,,,,,,Roussette Des Îles Samoa,,,,,,,,,,,,,,,,,,
Pteropus scapulatus,,Little Red Flying Fox,,,,,,,,,,,,,,,Zorro Volador de Queensland,,,,,,,,,,,,,
Pteropus seychellensis,,Seychelles Flying Fox,,,,,,,,,,,,,,,Zorro Volador De Las Seychelles,,,,,,,,,,,,,
Pteropus speciosus,,Philippine Gray Flying Fox,,,,,,,,,,,,,,,Zorro Volador De La Isla Malawi,,,,,,,,,,,,,
Pteropus subniger,,Lesser Mascarene Flying-fox, Dark Flying Fox,,,,,,,,,,,,,,Zorro Volador Oscuro De Mauricio,,,,,,,,,,,,,
Pteropus temminckii,,Temminck's Flying Fox,,,,,,,,,,,,,,,Zorro Volador De Temminck,,,,,,,,,,,,,
Pteropus tokudae,,Guam Flying Fox, Guam Fruit Bat,,,,,,,,,,,,,,Zorro Volador De Tokuda,,,,,,,,,,,,,
Pteropus tonganus,,Pacific Flying Fox, Insular Flying-fox,,,,,,,,,Roussette Des Îles Tonga,,,,,,,,,,,,,,,,,,
Pteropus tuberculatus,,Vanikoro Flying Fox,,,,,,,,,,,,,,,Zorro Volador De La Isla Jawi,,,,,,,,,,,,,
Pteropus ualanus,,Kosrae Flying Fox, Ualan Fruit Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteropus vampyrus,,Large Flying-fox, Large Flying Fox,,,,,,,,,,,,,,Zorro Volador De Cuello Rojo,,,,,,,,,,,,,
Pteropus vetulus,,New Caledonia Flying Fox,,,,,,,,,,Roussette Des Cailloux,,,,,Zorro Volador De Nueva Caledonia,,,,,,,,,,,,,
Pteropus voeltzkowi,,Pemba Flying Fox,,,,,,,,,,,,,,,Zorro Volador de Voeltzkow,,,,,,,,,,,,,
Pteropus woodfordi,,Dwarf Flying Fox, Least Flying Fox, Least Flying-fox, Least Fruit Bat,,,,,,,,,,,,Zorro Volador De Woodford,,,,,,,,,,,,,
Pteruthius aenobarbus,,Chestnut-fronted Shrike-babbler, Chestnut-fronted Shrike-Babbler,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteruthius flaviscapis,,White-browed Shrike-babbler, White-browed Shrike-Babbler,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteruthius melanotis,,Black-eared Shrike-babbler, Black-eared Shrike-Babbler,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteruthius rufiventer,,Black-headed Shrike-babbler, Black-headed Shrike-Babbler,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pteruthius xanthochlorus,,Green Shrike-babbler, Green Shrike-Babbler,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus alligator,,Grey-rumped Fruit-dove, Black-banded Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus arcanus,,Negros Fruit-dove, Negros Fruit Dove, Negros Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus aurantiifrons,,Orange-fronted Fruit-dove, Orange-fronted Fruit Dove, Orange-fronted Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus chalcurus,,Makatea Fruit-dove, Makatea Fruit Dove, Makatea Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus chrysogaster,,Raiatea Fruit-dove,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus cinctus,,Black-backed Fruit-dove, Black-backed Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus coralensis,,Atoll Fruit-dove, Atoll Fruit Dove, Atoll Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus coronulatus,,Coroneted Fruit-dove, Coroneted Fruit Dove, Coroneted Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus dohertyi,,Red-naped Fruit-dove, Red-naped Fruit Dove, Red-naped Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus dupetithouarsii,,White-capped Fruit-dove, White-capped Fruit Dove, White-capped Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus eugeniae,,White-headed Fruit-dove, White-headed Fruit Dove, White-headed Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus fasciatus,,Samoan Fruit-dove,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus gestroi,,Eastern Ornate Fruit-dove,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus granulifrons,,Carunculated Fruit-dove, Carunculated Fruit Dove, Carunculated Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus greyi,,Red-bellied Fruit-dove, Red-bellied Fruit Dove, Red-bellied Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus hernsheimi,,Kosrae Fruit-dove,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus huttoni,,Rapa Fruit-dove, Rapa Fruit Dove, Rapa Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus hyogastrus,,Grey-headed Fruit-dove, Grey-headed Fruit Dove, Grey-headed Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus insolitus,,Knob-billed Fruit-dove, Knob-billed Fruit Dove, Knob-billed Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus insularis,,Henderson Fruit-dove, Henderson Island Fruit-Dove, Scarlet-capped Fruit Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus iozonus,,Orange-bellied Fruit-dove, Orange-bellied Fruit Dove, Orange-bellied Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus melanospilus,,Black-naped Fruit-dove, Black-naped Fruit Dove, Black-naped Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus mercierii,,Red-moustached Fruit-dove, Moustached Fruit Dove, Red-moustached Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus monacha,,Blue-capped Fruit-dove, Blue-capped Fruit Dove, Blue-capped Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus nainus,,Dwarf Fruit-dove, Dwarf Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus ornatus,,Western Ornate Fruit-dove,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus pelewensis,,Palau Fruit-dove, Palau Fruit Dove, Palau Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus perlatus,,Pink-spotted Fruit-dove, Pink-spotted Fruit Dove, Pink-spotted Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus perousii,,Many-coloured Fruit-dove, Many-colored Fruit-Dove, Many-colored Fruit Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus ponapensis,,Pohnpei Fruit-dove,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus porphyraceus,,Tongan Fruit-dove,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus porphyreus,,Pink-headed Fruit-dove, Pink-headed Fruit Dove, Pink-headed Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus pulchellus,,Beautiful Fruit-dove, Beautiful Fruit Dove, Beautiful Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus purpuratus,,Grey-green Fruit-dove,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus rarotongensis,,Rarotonga Fruit-dove, Lilac-crowned Fruit Dove, Cook Islands Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus regina,,Rose-crowned Fruit-dove, Rose-crowned Fruit Dove, Rose-crowned Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus richardsii,,Silver-capped Fruit-dove, Silver-capped Fruit Dove, Silver-capped Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus rivoli,,White-bibbed Fruit-dove, White-bibbed Fruit Dove, White-bibbed Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus roseicapilla,,Mariana Fruit-dove, Mariana Fruit Dove, Mariana Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus solomonensis,,Yellow-banded Fruit-dove, Yellow-bibbed Fruit-dove,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus speciosus,,Geelvink Fruit-dove,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus superbus,,Eastern Superb Fruit-dove, Superb Fruit Dove, Superb Fruit-dove, Superb Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus tannensis,,Tanna Fruit-dove, Tanna Fruit Dove, Tanna Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus temminckii,,Western Superb Fruit-dove,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus viridis,,Claret-breasted Fruit-dove, Claret-breasted Fruit Dove, Claret-breasted Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilinopus wallacii,,Wallace's Fruit-dove, Wallace's Fruit Dove, Wallace's Fruit-Dove,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilocercus lowii,,Pen-tailed Treeshrew, Pen-tailed Tree Shrew,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilocichla falcata,,Falcated Wren-babbler, Falcated Wren-Babbler, Falcated Ground-Babbler, Palawan Ground Babbler,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilocichla leucogrammica,,Bornean Wren-babbler, Bornean Wren-Babbler,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilocichla mindanensis,,Striated Wren-babbler, Striated Wren-Babbler,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilogonys caudatus,,Long-tailed Silky-flycatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilogonys cinereus,,Grey Silky-flycatcher, Gray Silky-flycatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilonorhynchus violaceus,,Satin Bowerbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilopachus nahani,,Nahan's Partridge,,,,,,,,,,Francolin de Nahan,,,,,,,,,,,,,,,,,,
Ptilopachus petrosus,,Stone Partridge,,,,,,,,,,Poule de roche,,,,,,,,,,,,,,,,,,
Ptiloprora erythropleura,,Rufous-sided Honeyeater,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptiloprora guisei,,Rufous-backed Honeyeater,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptiloprora mayri,,Mayr's Honeyeater,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptiloprora meekiana,,Olive-streaked Honeyeater,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptiloprora perstriata,,Black-backed Honeyeater, Grey-streaked Honeyeater,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptiloprora plumbea,,Leaden Honeyeater,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilopsis granti,,Southern White-faced Owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilopsis leucotis,,Northern White-faced Owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptiloris intercedens,,Eastern Riflebird, Growling Riflebird,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptiloris magnificus,,Magnificent Riflebird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptiloris paradiseus,,Paradise Riflebird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptiloris victoriae,,Victoria's Riflebird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilorrhoa caerulescens,,Blue Jewel-babbler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilorrhoa castanonota,,Chestnut-backed Jewel-babbler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilorrhoa leucosticta,,Spotted Jewel-babbler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptilostomus afer,,Piapiac,,,,,,,,,,Piac-piac,,,,,,,,,,,,,,,,,,
Ptychoramphus aleuticus,,Cassin's Auklet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ptyrticus turdinus,,Thrush Babbler, Spotted Thrush-Babbler,,,,,,,,,Grive-akalat à dos roux,,,,,,,,,,,,,,,,,,
Pucrasia macrolopha,,Koklass Pheasant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pudu mephistophiles,,Northern Pudu,,,,,,,,,,Pudu Du Nord, Poudou Du Nord,,,,Pudu Norteño, Ciervo Enamo, Sachacabra, Venadito De Los Páramos, Venado Conejo,,,,,,,,,
Pudu puda,,Southern Pudu, Chilean Pudu,,,,,,,,,Poudou du Sud, Pudu du Sud,,,,Ciervo Enano, Pudu, Pudu Meridional, Venadito, Venado,,,,,,,,,
Puffinus assimilis,,Little Shearwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puffinus auricularis,,Townsend's Shearwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puffinus bailloni,,Tropical Shearwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puffinus bannermani,,Bannerman's Shearwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puffinus bryani,,Bryan's Shearwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puffinus elegans,,Subantarctic Shearwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puffinus gavia,,Fluttering Shearwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puffinus heinrothi,,Heinroth's Shearwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puffinus huttoni,,Hutton's Shearwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puffinus lherminieri,,Audubon's Shearwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puffinus mauretanicus,,Balearic Shearwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puffinus nativitatis,,Christmas Shearwater, Christmas Shearwater,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puffinus newelli,,Newell's Shearwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puffinus opisthomelas,,Black-vented Shearwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puffinus persicus,,Persian Shearwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puffinus puffinus,,Manx Shearwater,,,,,,,,,,Puffin des Anglais,,,,,,,,,,,,,,,,,,
Puffinus subalaris,,Galapagos Shearwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puffinus yelkouan,,Yelkouan Shearwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pulsatrix koeniswaldiana,,Tawny-browed Owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pulsatrix melanota,,Band-bellied Owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pulsatrix perspicillata,,Spectacled Owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puma concolor,,Puma, Mountain Lion, Cougar, Red Tiger, Deer Tiger,,,,,,,,,,,León Americano, León Bayo, León Colorado, León De Montaña, Mitzli, Onza Bermeja,,,,,,,,
Punomys kofordi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Punomys lemminus,,Puna Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purpureicephalus spurius,,Red-capped Parrot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pusa caspica,,Caspian Seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pusa hispida,,Ringed Seal, Fjord Seal, Jar Seal,,,,,,,,Phoque annelé,,,,,Foca Ocelada,,,,,,,,,,,,,
Pusa sibirica,,Baikal Seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pycnonotus atriceps,,Black-headed Bulbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pycnonotus aurigaster,,Sooty-headed Bulbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pycnonotus barbatus,,Common Bulbul,,,,,,,,,,Bulbul aux lunettes,,,,,,,,,,,,,,,,,,
Pycnonotus bimaculatus,,Orange-spotted Bulbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pycnonotus blanfordi,,Streak-eared Bulbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pycnonotus brunneus,,Red-eyed Bulbul, Asian Red-eyed Bulbul,,,,,,,,,,,,,,,,,,,,,,,,,,,
